song,genre,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Affection,Rock,0.8473360655737705,0.4904904904904905,-2.780730897009967,0.0,0.056935817805383,0.322289156626506,0.0001379657603222,0.0985477178423236,0.847870182555781,0.4784246981320598
Afghan Jalebi (Film Version),EDM,0.860655737704918,0.8848848848848849,-1.0687707641196014,1.0,0.3457556935817805,0.428714859437751,0.0,0.091804979253112,0.9858012170385396,0.4996147267523582
Afraid,Country,0.4754098360655738,0.7017017017017017,-1.891362126245847,0.0,0.0425465838509316,0.0089558232931726,0.311178247734139,0.3475103734439834,0.3610547667342799,0.3556199088892275
Afraid of Time,Gospel,0.2510245901639344,0.0033633633633633,-12.888039867109637,0.0,0.046687370600414,0.923694779116466,0.0235649546827794,0.1234439834024896,0.0512170385395537,0.5078367118833511
Africa,Rock,0.6875000000000001,0.3733733733733734,-6.0013289036544855,1.0,0.0334368530020703,0.2580321285140562,8.066465256797582e-05,0.0498962655601659,0.742393509127789,0.3925468678555098
After All,R&B,0.5133196721311476,0.5565565565565566,-1.8697674418604653,1.0,0.0275362318840579,0.3624497991967871,0.0001339375629405,0.1192946058091286,0.1673427991886409,0.3472412741960067
After Midnight,Classical,0.4282786885245901,0.965965965965966,-0.8029900332225913,0.0,0.1687370600414078,0.0478915662650602,3.907351460221551e-06,0.5819502074688797,0.283975659229209,0.5917077342546021
After Rain,R&B,0.6690573770491803,0.7837837837837838,-1.282059800664452,1.0,0.0308488612836438,0.0095281124497991,0.0,0.0820539419087136,0.6450304259634888,0.5080187640772917
After the Love Has Gone,Gospel,0.4344262295081967,0.4434434434434434,-4.46843853820598,1.0,0.0395445134575569,0.5341365461847389,0.0003917421953675,0.6981327800829876,0.396551724137931,0.5574819217937645
Afterglow,K pop,0.6567622950819673,0.3243243243243243,-1.9438538205980067,1.0,0.0309523809523809,0.7008032128514056,0.0,0.3402489626556016,0.2768762677484787,0.4664939287710207
Afterglow,Rock,0.6752049180327869,0.2732732732732733,-2.1102990033222597,1.0,0.0295031055900621,0.8263052208835341,0.0,0.1255186721991701,0.2961460446247464,0.4664388897356433
Afterlife,Classical,0.3504098360655738,0.2792792792792793,-3.7382059800664456,1.0,0.0389233954451345,0.5230923694779117,0.0005337361530715,0.1628630705394191,0.2383367139959432,0.303840877914952
Again,Classical,0.6352459016393442,0.5535535535535536,-3.3980066445182726,0.0,0.05351966873706,0.7811244979919679,0.0019234642497482,0.0950207468879668,0.640973630831643,0.6307388778810818
Again & Again,Latin,0.7459016393442623,0.6946946946946947,-1.871760797342193,1.0,0.0667701863354037,0.1887550200803212,0.0008821752265861,0.1545643153526971,0.5821501014198782,0.4317812325356907
Again to Goshintai,K pop,0.2049180327868852,0.3183183183183183,-3.743189368770764,1.0,0.0464803312629399,0.928714859437751,0.9003021148036254,0.1182572614107883,0.0471602434077079,0.5063294890684008
Agar Tum Saath Ho,Jazz,0.6700819672131147,0.4084084084084083,-4.248172757475084,1.0,0.0719461697722567,0.7459839357429718,0.0146022155085599,0.2883817427385892,0.4300202839756592,0.4062600552083862
Agent Vinod (Theme),Pop,0.6741803278688525,0.8528528528528528,-1.0199335548172757,1.0,0.0455486542443064,0.0002238955823293,0.8690835850956696,0.1047717842323651,0.4148073022312373,0.5928296838219106
Ain't Got Rhythm (Vocal),,,,,,,,,,,
Air Bnb,Latin,0.9190573770491804,0.7287287287287287,-1.937873754152824,0.0,0.1728778467908902,0.5963855421686747,0.0,0.0762448132780082,0.6876267748478703,0.5922835272400888
"Air, BWV 1068 - From Orchestral Suite No.3 In D Major",Folk,0.1608606557377049,0.3783783783783784,-4.914285714285715,1.0,0.0402691511387163,0.676706827309237,0.920443101711984,0.1410788381742738,0.1460446247464503,0.5994682382428154
Airplanes (feat. Hayley Williams of Paramore),Hip hop,0.6762295081967213,0.8678678678678678,-1.4235880398671097,0.0,0.1200828157349896,0.110441767068273,0.0,0.0381742738589211,0.3823529411764706,0.3938805060204237
Ajab Si,R&B,0.7141393442622951,0.4384384384384384,-2.7943521594684384,1.0,0.0299171842650103,0.3985943775100402,0.0,0.3039419087136929,0.5882352941176471,0.4993903368388965
Ajnabi Hawaayein,EDM,0.5706967213114754,0.5805805805805806,-2.181395348837209,0.0,0.0444099378881987,0.5913654618473895,0.0002467270896273,0.1286307053941909,0.4594320486815416,0.3389176785381632
Akatsuki Theme - From Naruto Shippuden,,0.4620901639344262,0.4964964964964965,-4.287375415282392,0.0,0.0438923395445134,0.0564257028112449,0.7824773413897281,0.3371369294605809,0.345841784989858,0.6771240833883724
Akela Hoon,Rock,0.5204918032786885,0.0901901901901901,-7.46046511627907,1.0,0.0305383022774327,0.9467871485943776,0.0008811681772406,0.1867219917012448,0.1115618661257606,0.2972023234940473
Akhiyaan,K pop,0.7418032786885246,0.6186186186186187,-2.9923588039867117,1.0,0.05527950310559,0.0535140562248995,0.7089627391742195,0.091908713692946,0.0692697768762677,0.4234661044217514
Alfred - Intro,Country,0.7827868852459017,0.3763763763763764,-4.18139534883721,1.0,0.5910973084886129,0.8905622489959839,1.933534743202417e-06,0.3890041493775933,0.896551724137931,0.4129875188402852
Alive,Jazz,0.6055327868852459,0.3353353353353354,-2.7677740863787377,0.0,0.0350931677018633,0.6034136546184738,0.0,0.1012448132780083,0.2971602434077079,0.3660011177157953
Alive,Video game music,0.5368852459016393,0.8858858858858859,-1.0229235880398673,1.0,0.0383022774327122,0.1001004016064257,0.0,0.0734439834024896,0.4006085192697769,0.5078578807431117
Alive,K pop,0.3954918032786885,0.4064064064064064,-3.461461794019934,1.0,0.0439958592132505,0.8353413654618473,0.0601208459214501,0.1773858921161825,0.2079107505070994,0.3328422157868889
Alive,Gospel,0.6301229508196722,0.3733733733733734,-3.833887043189369,0.0,0.0269151138716356,0.1255020080321285,0.8821752265861027,0.1908713692946058,0.4878296146044624,0.3724449186269031
All 4 Nothing (I'm So In Love),K pop,0.7377049180327869,0.8198198198198198,-1.5242524916943525,1.0,0.0374741200828157,0.0412650602409638,0.0,0.062863070539419,0.9107505070993916,0.5588155599586784
All About That Bass,Hip hop,0.826844262295082,0.8878878878878879,-1.237873754152824,1.0,0.0520703933747412,0.0575301204819277,2.890231621349446e-06,0.1286307053941909,0.9746450304259636,0.5675455977239242
All Alone,Jazz,0.6157786885245902,0.5565565565565566,-3.562126245847176,0.0,0.4089026915113872,0.7791164658634538,0.0468277945619335,0.2448132780082987,0.4634888438133874,0.338714457484462
All Around Me,K pop,0.4846311475409836,0.8718718718718719,-1.6255813953488372,1.0,0.0472049689440993,0.0216867469879518,0.0,0.054460580912863,0.4766734279918864,0.6222586326610103
All Around the World (La La La),K pop,0.7510245901639344,0.8598598598598598,-1.6710963455149503,0.0,0.0341614906832298,0.4809236947791164,0.0649546827794562,0.1089211618257261,0.5273833671399595,0.5290013378719368
All Because of You,Video game music,0.4364754098360656,0.1771771771771771,-4.429900332225913,1.0,0.0358178053830227,0.8002008032128515,0.0061933534743202,0.1172199170124481,0.2505070993914807,0.5002413250012702
All Black,Hip hop,0.8329918032786885,0.7347347347347347,-1.8152823920265784,0.0,0.0597308488612836,0.072289156626506,0.0,0.1224066390041493,0.6612576064908723,0.4571076563531981
All Dressed up (Hot Mix),,0.8668032786885246,0.6286286286286287,-1.7671096345514952,1.0,0.058695652173913,0.1495983935742972,0.0,0.0773858921161825,0.8519269776876267,0.4702535182644922
All Eyes On Me,Hip hop,0.7797131147540984,0.6446446446446447,-2.2475083056478407,1.0,0.0423395445134575,0.0534136546184738,0.0014702920443101,0.0869294605809128,0.4503042596348884,0.4741528222323832
All Eyes On Me,Video game music,0.75,0.7777777777777778,-1.7451827242524918,1.0,0.1149068322981366,0.0020281124497991,0.6717019133937563,0.2780082987551867,0.5436105476673428,0.6776617724262901
All Eyes On Me (Song Only),Hip hop,0.2530737704918033,0.4424424424424424,-2.891362126245847,1.0,0.0424430641821946,0.7188755020080321,0.0,0.0679460580912863,0.2647058823529412,0.2665244119290758
All I Ask of You (feat. Pennybirdrabbit),Jazz,0.7930327868852459,0.90990990990991,-0.9601328903654486,0.0,0.0377846790890269,0.0173694779116465,0.1218529707955689,0.0766597510373443,0.7058823529411764,0.5375916611627631
All I Ever Wanted - Radio Edit,R&B,0.6608606557377049,0.984984984984985,-2.3425249169435216,1.0,0.0525879917184265,0.1646586345381526,0.0070594159113796,0.1701244813278008,0.5608519269776877,0.613702179545801
All I Have Is My Smile,Latin,0.6516393442622951,0.8088088088088089,-1.092358803986711,1.0,0.05527950310559,0.0701807228915662,0.0,0.158713692946058,0.5152129817444219,0.3175879354434453
All I Know So Far,Pop,0.5922131147540983,0.6396396396396397,-1.909966777408638,1.0,0.0387163561076604,0.0588353413654618,0.0,0.0979253112033195,0.3002028397565923,0.4574378905654626
All I Wanna Do,K pop,0.4129098360655738,0.7247247247247247,-2.014617940199336,1.0,0.2546583850931677,0.3785140562248996,0.0,0.096161825726141,0.4340770791075051,0.4112389710240647
All I Want,Country,0.1926229508196721,0.4114114114114114,-3.233554817275748,1.0,0.050103519668737,0.1746987951807228,0.1540785498489426,0.087448132780083,0.1612576064908722,0.7933072532981084
All In (feat. Jimmy Levy),Classical,0.2950819672131147,0.7547547547547547,-1.121594684385382,0.0,0.0492753623188405,0.0941767068273092,0.0,0.2468879668049792,0.3154158215010142,0.7370785280021677
All Into Nothing,Video game music,0.5850409836065573,0.7637637637637638,-2.212624584717608,1.0,0.05175983436853,0.0422690763052208,0.0,0.4087136929460581,0.2129817444219066,0.4231866754729123
All Is Fair in Love and Brostep,Lofi,0.5952868852459016,0.925925925925926,-1.0674418604651164,1.0,0.1563146997929606,0.0011244979919678,0.0,0.4211618257261411,0.2728194726166328,0.5926518653999221
All Is Full Of Love,K pop,0.492827868852459,0.4904904904904905,-3.354817275747509,1.0,0.0280538302277432,0.0538152610441767,0.1238670694864048,0.0949170124481327,0.0383367139959432,0.6437026875984352
All Love,EDM,0.6813524590163935,0.4884884884884884,-2.3843853820598007,1.0,0.1015527950310559,0.2730923694779116,0.000262839879154,0.187759336099585,0.4837728194726166,0.6015639553591084
All My Life,EDM,0.3104508196721312,0.6806806806806808,-1.7667774086378738,1.0,0.0756728778467908,0.5491967871485944,0.9355488418932528,0.9045643153526972,0.0402636916835699,0.5020449118528679
All Night - Cash Cash Remix; Radio Edit,Hip hop,0.6055327868852459,0.8648648648648648,-0.6777408637873755,1.0,0.160455486542443,0.0387550200803212,0.0,0.1441908713692946,0.306288032454361,0.5422318752222731
All Night - Slowed N Reverb,Classical,0.6219262295081968,0.6786786786786787,-2.3405315614617943,0.0,0.0346790890269151,0.0052911646586345,0.0,0.3443983402489627,0.4391480730223124,0.4909820657420108
All Night Long,K pop,0.5860655737704917,0.8118118118118118,-1.6192691029900332,0.0,0.0683229813664596,0.0089056224899598,5.689828801611279e-06,0.1286307053941909,0.3367139959432049,0.5332266422801403
All The Things She Said,Jazz,0.617827868852459,0.8348348348348348,-1.9156146179401996,0.0,0.043167701863354,0.0412650602409638,0.0061329305135951,0.1089211618257261,0.3813387423935091,0.3808574234957408
All This Time - Timmy Trumpet Remix,Latin,0.7161885245901639,0.7097097097097097,-2.0983388704318937,0.0,0.0920289855072463,0.0979919678714859,0.0001248741188318,0.0883817427385892,0.4320486815415821,0.6349599485173331
All Time,EDM,0.3104508196721312,0.3933933933933934,-2.9654485049833887,1.0,0.0474120082815735,0.7801204819277109,0.0001027190332326,0.1099585062240663,0.4016227180527383,0.7630527189283476
All Time Low,Country,0.632172131147541,0.5675675675675675,-1.391362126245847,1.0,0.0857142857142857,0.0586345381526104,0.0,0.0967842323651452,0.5121703853955375,0.3820809835898999
All We Need (feat. Shy Girls),,,,,,,,,,,
All Your Exes,K pop,0.617827868852459,0.6186186186186187,-1.7222591362126247,1.0,0.0330227743271221,0.023293172690763,0.0,0.1224066390041493,0.3275862068965517,0.4746651086385883
All for Me,EDM,0.7581967213114754,0.7007007007007007,-2.3475083056478407,0.0,0.170807453416149,0.1265060240963855,0.0,0.2157676348547718,0.3823529411764706,0.3809166963030703
All for Me Grog,Rap,0.7838114754098361,0.5245245245245246,-1.9338870431893689,0.0,0.1045548654244306,0.7580321285140562,0.0,0.2479253112033195,0.5588235294117647,0.4856009415908822
All of Me,Lofi,0.4323770491803279,0.2642642642642643,-2.346843853820598,1.0,0.0333333333333333,0.92570281124498,0.0,0.1369294605809128,0.3356997971602434,0.5077562702162611
All of the Stars,K pop,0.5532786885245902,0.5575575575575576,-2.025581395348837,1.0,0.0268115942028985,0.0088955823293172,0.000183282980866,0.3184647302904564,0.2910750507099391,0.3176810784263916
Allah Hafiz,R&B,0.6997950819672132,0.975975975975976,-1.1561461794019934,1.0,0.0703933747412008,0.0721887550200803,0.0003867069486404,0.3371369294605809,0.755578093306288,0.4361885891378346
Allah Ke Bande,,,,,,,,,,,
Allah Maaf Kare,Video game music,0.6803278688524591,0.7927927927927928,-1.7588039867109635,1.0,0.0292960662525879,0.1847389558232931,0.0004199395770392,0.1099585062240663,0.8722109533468559,0.5925629561889278
Allah Waariyan,Gospel,0.4948770491803279,0.7817817817817818,-1.9687707641196013,1.0,0.0460662525879917,0.3504016064257028,0.0,0.1307053941908713,0.8123732251521298,0.3547138816914765
Allegro,Classical,0.4385245901639344,0.2372372372372372,-4.572757475083057,0.0,0.036335403726708,0.9909638554216867,0.9023162134944612,0.0880705394190871,0.3620689655172414,0.3382953140612034
Allure,Gospel,0.6506147540983607,0.2382382382382382,-6.674086378737542,0.0,0.032815734989648,0.9136546184738956,0.920443101711984,0.0889004149377593,0.1379310344827586,0.5080738031126691
"Almost nothing - ""Death Stranding"" Ending Song",Country,0.4641393442622951,0.4344344344344344,-3.7607973421926912,0.0,0.0301242236024844,0.25,0.4813695871097683,0.0927385892116182,0.0778904665314401,0.4573151111788515
Alone,,0.6639344262295083,0.7077077077077076,-2.4079734219269104,1.0,0.027743271221532,0.0278112449799196,2.809667673716012e-05,0.1026970954356846,0.2860040567951318,0.5418000304831581
Alone,Pop,0.7592213114754098,0.3543543543543543,-5.151162790697675,1.0,0.0840579710144927,0.6586345381526105,0.7069486404833837,0.3983402489626556,0.037525354969574,0.5081288421480465
Alone,,0.5379098360655739,0.7857857857857858,-0.7996677740863788,0.0,0.0471014492753623,0.0357429718875502,0.0,0.1068464730290456,0.4766734279918864,0.7202323494047317
Alone (End Credits),Video game music,0.2633196721311475,0.1131131131131131,-6.308970099667774,0.0,0.0399585921325051,0.9397590361445785,0.9365558912386708,0.1058091286307053,0.0422920892494929,0.569467730190181
Alone (Naruto),Folk,0.5358606557377049,0.6176176176176176,-2.5780730897009967,0.0,0.0274327122153209,0.0859437751004016,0.8630412890231621,0.1441908713692946,0.0880324543610547,0.3385493403783298
Alone - Acoustic,,0.5942622950819672,0.4054054054054054,-2.278737541528239,1.0,0.1028985507246376,0.5020080321285141,0.0,0.1068464730290456,0.6511156186612577,0.7183059831665227
Alone Piano,Rap,0.7079918032786885,0.0081681681681681,-8.472093023255814,0.0,0.0962732919254658,0.9959839357429718,0.973816717019134,0.1545643153526971,0.4300202839756592,0.2859870615929143
Alone With You (feat. AlunaGeorge),Classical,0.7397540983606558,0.5145145145145146,-3.072757475083057,0.0,0.2815734989648033,0.4779116465863454,0.0114803625377643,0.1089211618257261,0.5760649087221095,0.4402784128435706
Alone in My Car,Jazz,0.6403688524590164,0.5745745745745745,-2.4395348837209303,1.0,0.0368530020703933,0.1857429718875502,0.0040785498489425,0.1649377593360995,0.3093306288032454,0.3898838252976341
Alone with You,Video game music,0.5625000000000001,0.2742742742742743,-4.174418604651163,1.0,0.0392339544513457,0.8012048192771085,6.676737160120846e-06,0.1068464730290456,0.2099391480730223,0.3669156124574506
"Alone, Pt. II",Gospel,0.6895491803278689,0.6596596596596597,-1.4926910299003324,0.0,0.0454451345755693,0.5411646586345382,0.0,0.1338174273858921,0.6369168356997972,0.3726185032769394
Aloo Chaat (Title Track),Country,0.8114754098360656,0.95995995995996,-0.856810631229236,0.0,0.0945134575569358,0.3393574297188755,0.0,0.2852697095435685,0.8864097363083164,0.4869472810716523
"Also sprach Zarathustra, Op. 30",Classical,0.117827868852459,0.3013013013013013,-4.425581395348837,1.0,0.0464803312629399,0.6395582329317269,0.9415911379657604,0.1597510373443983,0.0414807302231237,0.3271689613710647
Alvida,Rap,0.2940573770491803,0.6546546546546547,-1.850498338870432,1.0,0.0387163561076604,0.5953815261044176,7.351460221550856e-06,0.1141078838174274,0.2444219066937119,0.3557003505563176
"Alvida - From ""Alvida""",Classical,0.3278688524590164,0.4374374374374374,-4.337873754152825,0.0,0.0425465838509316,0.4487951807228916,0.0,0.2894190871369295,0.3549695740365111,0.3453191417297498
Always Be There,K pop,0.7192622950819672,0.7597597597597597,-1.093687707641196,1.0,0.0394409937888198,0.1606425702811245,0.0,0.0643153526970954,0.7718052738336714,0.5249834882893868
Always Looking for You,Metal,0.5645491803278689,0.5965965965965966,-2.696345514950166,1.0,0.0563146997929606,0.1285140562248996,0.0,0.0704356846473029,0.6450304259634888,0.7188352046605362
Am I The Only One (with Astrid S & HRVY),Lofi,0.7397540983606558,0.5925925925925926,-2.5734219269103,1.0,0.0583850931677018,0.4026104417670683,1.3192346424974822e-06,0.096161825726141,0.4442190669371196,0.5923173974157055
Am I Wrong,K pop,0.7469262295081968,0.6756756756756758,-1.9943521594684388,1.0,0.0322981366459627,0.1757028112449799,1.5911379657603225e-06,0.570539419087137,0.7900608519269777,0.5079171535504412
Ambarsariya,Latin,0.6649590163934427,0.4584584584584584,-2.535548172757476,0.0,0.0461697722567287,0.5763052208835341,0.0,0.1172199170124481,0.7586206896551724,0.7623795491879626
