song,genre,bpm,energy,danceability,loudness,speechiness,acousticness,liveness,valence,popularity
Papa Can You Hear Me?,Hip hop,0.4368932038834951,0.14,0.28125,8.0,0.0727272727272727,0.9393939393939394,0.0909090909090909,0.1313131313131313,0.46
Karma Chameleon - Remastered,Country,0.4466019417475728,0.73,0.6979166666666666,3.5,0.0727272727272727,0.2323232323232323,0.1919191919191919,0.898989898989899,0.72
Buffalo Soldier,R&B,0.6019417475728155,0.46,0.96875,4.5,0.5636363636363636,0.1414141414141414,0.0606060606060606,0.7676767676767676,0.73
Beast of Burden,Latin,0.5097087378640777,0.79,0.6041666666666666,3.5,0.0545454545454545,0.0101010101010101,0.0606060606060606,0.9191919191919192,0.53
Purple Rain,Rock,0.5485436893203883,0.45,0.3854166666666667,5.0,0.0545454545454545,0.0404040404040404,0.696969696969697,0.1919191919191919,0.75
When The Lady Smiles,Metal,0.6407766990291263,0.82,0.7291666666666666,3.5,0.0545454545454545,0.4444444444444444,0.3535353535353535,0.8383838383838383,0.53
Hallelujah,Folk,0.8300970873786407,0.34,0.2916666666666667,6.5,0.0545454545454545,0.7272727272727273,0.1313131313131313,0.2323232323232323,0.67
Summer Of '69,Rap,0.6747572815533981,0.83,0.53125,3.0,0.0727272727272727,0.0202020202020202,0.0707070707070707,0.7777777777777778,0.81
Radio Ga Ga - 2011 Mix,Gospel,0.5436893203883495,0.5,0.7708333333333334,4.0,0.0727272727272727,0.1818181818181818,0.1919191919191919,0.6666666666666666,0.66
The Unforgettable Fire - Remastered 2009,Video game music,0.6650485436893204,0.74,0.4479166666666667,4.5,0.0545454545454545,0.0,0.101010101010101,0.2323232323232323,0.46
Bad - Remastered 2009,Lofi,0.4805825242718446,0.68,0.3854166666666667,4.5,0.0545454545454545,0.0101010101010101,0.0909090909090909,0.3434343434343434,0.41
I'm On Fire,Rap,0.4320388349514563,0.45,0.6458333333333334,7.0,0.0545454545454545,0.5959595959595959,0.0707070707070707,0.8787878787878788,0.74
Pride (In The Name Of Love) - Remastered 2009,Lofi,0.5145631067961165,0.84,0.4791666666666667,3.5,0.0545454545454545,0.0,0.7878787878787878,0.7171717171717171,0.59
Fade To Black (Remastered),Gospel,0.5485436893203883,0.93,0.2708333333333333,3.5,0.2,0.0,0.1111111111111111,0.2828282828282828,0.62
Dancing In the Dark,Folk,0.7233009708737864,0.94,0.5520833333333334,3.0,0.0727272727272727,0.0101010101010101,0.1919191919191919,0.5050505050505051,0.77
Forever Young,Pop,0.6650485436893204,0.48,0.5104166666666666,4.5,0.0545454545454545,0.4242424242424242,0.2424242424242424,0.3333333333333333,0.74
When Doves Cry,Rock,0.6116504854368932,0.99,0.7604166666666666,2.5,0.0909090909090909,0.0101010101010101,0.4444444444444444,0.8484848484848485,0.7
I Want to Know What Love Is - 1999 Remaster,Classical,0.3932038834951456,0.47,0.5,5.0,0.0545454545454545,0.1919191919191919,0.1313131313131313,0.4242424242424242,0.77
Born in the U.S.A.,Video game music,0.5922330097087378,0.95,0.4166666666666667,3.0,0.109090909090909,0.0,0.101010101010101,0.5858585858585859,0.75
Vienna,EDM,0.3932038834951456,0.61,0.6041666666666666,5.0,0.109090909090909,0.1616161616161616,0.1111111111111111,0.4646464646464646,0.53
My Hometown,Classical,0.5679611650485437,0.34,0.6770833333333334,6.0,0.0727272727272727,0.494949494949495,0.0707070707070707,0.3939393939393939,0.58
Slippery People - Live,Classical,0.5388349514563107,0.85,0.6666666666666666,4.0,0.0727272727272727,0.2222222222222222,0.6868686868686869,0.8484848484848485,0.54
The Power Of Love,Rap,0.5970873786407767,0.16,0.4791666666666667,8.5,0.0545454545454545,0.3838383838383838,0.1818181818181818,0.101010101010101,0.72
The Boys Of Summer,Country,0.8592233009708737,0.55,0.5416666666666666,7.0,0.0727272727272727,0.5050505050505051,0.1818181818181818,0.9191919191919192,0.76
Private Dancer - 2015 Remaster,Video game music,0.558252427184466,0.57,0.6145833333333334,5.0,0.0727272727272727,0.3636363636363636,0.0909090909090909,0.4747474747474747,0.59
Easy Lover,Latin,0.6262135922330098,0.92,0.7708333333333334,2.5,0.0727272727272727,0.1111111111111111,0.0808080808080808,0.9393939393939394,0.64
Be My Number Two,Jazz,0.5339805825242718,0.31,0.4166666666666667,5.0,0.0545454545454545,0.3434343434343434,0.3737373737373737,0.2828282828282828,0.52
Tinseltown in the Rain,Rap,0.5728155339805825,0.82,0.8125,3.5,0.0545454545454545,0.0606060606060606,0.0808080808080808,0.9191919191919192,0.55
Glory Days,Metal,0.5679611650485437,0.96,0.59375,2.5,0.0545454545454545,0.0505050505050505,0.1212121212121212,0.98989898989899,0.67
It's My Life - 1997 Remaster,Rap,0.6116504854368932,0.8,0.65625,4.0,0.0545454545454545,0.202020202020202,0.404040404040404,0.8787878787878788,0.69
Heaven,Country,0.6796116504854369,0.59,0.3958333333333333,3.5,0.0545454545454545,0.0505050505050505,0.1212121212121212,0.3434343434343434,0.76
Smalltown Boy,Classical,0.6553398058252428,0.58,0.71875,5.5,0.0545454545454545,0.2929292929292929,0.1212121212121212,0.9494949494949496,0.71
I Would Die 4 U,Country,0.6553398058252428,0.75,0.7604166666666666,5.0,0.0545454545454545,0.0909090909090909,0.202020202020202,0.6464646464646465,0.6
Thank God It's Christmas - 2011 Remaster,Rap,0.4174757281553398,0.42,0.3125,4.5,0.0545454545454545,0.2222222222222222,0.2323232323232323,0.3333333333333333,0.72
Let's Go Crazy,Jazz,0.9514563106796116,0.93,0.3229166666666667,3.0,0.2363636363636363,0.0202020202020202,0.1111111111111111,0.3838383838383838,0.62
Wake Me up Before You Go-Go,Rock,0.3980582524271844,0.57,0.6458333333333334,6.0,0.0727272727272727,0.2727272727272727,0.0606060606060606,0.9090909090909092,0.79
You'll Never Walk Alone,Jazz,0.3834951456310679,0.27,0.3541666666666667,8.0,0.0545454545454545,0.6161616161616161,0.2626262626262626,0.1414141414141414,0.44
Run To You,Rap,0.616504854368932,0.81,0.5833333333333334,3.0,0.0545454545454545,0.0101010101010101,0.2929292929292929,0.6464646464646465,0.65
Perhaps Love,Gospel,0.3932038834951456,0.25,0.40625,5.5,0.0727272727272727,0.797979797979798,0.101010101010101,0.202020202020202,0.59
Don't Answer Me,Rap,0.558252427184466,0.78,0.6458333333333334,4.5,0.0545454545454545,0.0707070707070707,0.2222222222222222,0.6363636363636364,0.57
Nightporter,K pop,0.5339805825242718,0.08,0.5416666666666666,10.0,0.0545454545454545,0.7575757575757576,0.101010101010101,0.101010101010101,0.41
Big in Japan,Jazz,0.4757281553398058,0.41,0.78125,7.5,0.0727272727272727,0.0707070707070707,0.3434343434343434,0.2424242424242424,0.66
Relax,Classical,0.558252427184466,0.7,0.7083333333333334,6.5,0.0727272727272727,0.3333333333333333,0.0505050505050505,0.696969696969697,0.61
Two Tribes,Lofi,0.6310679611650486,0.62,0.5625,6.5,0.0727272727272727,0.0,0.3737373737373737,0.202020202020202,0.54
Dancing with Tears in My Eyes,R&B,0.6990291262135923,0.91,0.6145833333333334,4.0,0.0727272727272727,0.1515151515151515,0.6060606060606061,0.9393939393939394,0.59
That Was Yesterday,Classical,0.558252427184466,0.68,0.4479166666666667,3.5,0.0545454545454545,0.0505050505050505,0.2121212121212121,0.5151515151515151,0.54
How Soon Is Now? - 2011 Remaster,EDM,0.9271844660194176,0.93,0.4166666666666667,3.5,0.109090909090909,0.0,0.0909090909090909,0.7373737373737373,0.7
No Surrender,EDM,0.7475728155339806,0.95,0.3645833333333333,2.5,0.0909090909090909,0.0,0.5656565656565656,0.8686868686868687,0.52
Brothers in Arms,Latin,0.3834951456310679,0.44,0.2291666666666666,4.5,0.0727272727272727,0.5050505050505051,0.1212121212121212,0.1313131313131313,0.52
Jeanny,Hip hop,0.5145631067961165,0.66,0.6770833333333334,5.0,0.0909090909090909,0.4545454545454545,0.1919191919191919,0.4545454545454545,0.58
Money for Nothing,Country,0.6504854368932039,0.66,0.6979166666666666,4.5,0.0727272727272727,0.0505050505050505,0.0606060606060606,0.6666666666666666,0.62
Kronenburg Park,Pop,0.4368932038834951,0.55,0.5208333333333334,6.5,0.0545454545454545,0.4545454545454545,0.101010101010101,0.4545454545454545,0.53
Walk of Life,Latin,0.8349514563106796,0.94,0.4791666666666667,3.5,0.2,0.4444444444444444,0.1212121212121212,0.8080808080808081,0.61
Take on Me,Rock,0.4077669902912621,0.9,0.59375,4.0,0.0909090909090909,0.0202020202020202,0.0909090909090909,0.8888888888888888,0.83
Groot Hart,EDM,0.6262135922330098,0.46,0.8125,7.0,0.0727272727272727,0.4646464646464646,0.2222222222222222,0.6666666666666666,0.26
Alive And Kicking,Latin,0.5,0.91,0.59375,2.0,0.0727272727272727,0.0808080808080808,0.1313131313131313,0.5656565656565656,0.64
Holding Back the Years - 2008 Remaster,Latin,0.4174757281553398,0.51,0.7395833333333334,4.5,0.0545454545454545,0.5858585858585859,0.101010101010101,0.5252525252525253,0.68
Running Up That Hill (A Deal With God),K pop,0.5242718446601942,0.55,0.65625,6.5,0.109090909090909,0.7272727272727273,0.0606060606060606,0.202020202020202,0.67
Cloudbusting,K pop,0.5485436893203883,0.25,0.7083333333333334,8.5,0.0545454545454545,0.7070707070707071,0.0808080808080808,0.8181818181818182,0.6
Binnen Zonder Kloppen,Jazz,0.5679611650485437,0.47,0.7604166666666666,6.5,0.0727272727272727,0.1717171717171717,0.1414141414141414,0.5858585858585859,0.26
Nikita,EDM,0.4223300970873786,0.66,0.65625,4.5,0.0545454545454545,0.1212121212121212,0.0707070707070707,0.7575757575757576,0.68
Everybody Wants To Rule The World,Rap,0.5436893203883495,0.8,0.6770833333333334,6.0,0.0909090909090909,0.3535353535353535,0.101010101010101,0.5454545454545454,0.8
Eye of the Tiger,Country,0.529126213592233,0.6,0.8541666666666666,4.5,0.0545454545454545,0.1313131313131313,0.0909090909090909,0.5555555555555556,0.76
Russians,Pop,0.5631067961165048,0.28,0.4583333333333333,9.0,0.0727272727272727,0.4646464646464646,0.1818181818181818,0.202020202020202,0.5
Dancing in the Street - 2002 Remaster,R&B,0.6359223300970874,0.82,0.625,7.0,0.0727272727272727,0.1212121212121212,0.1313131313131313,0.7474747474747475,0.57
Raspberry Beret,K pop,0.587378640776699,0.67,0.7916666666666666,6.5,0.0727272727272727,0.2121212121212121,0.0707070707070707,0.9191919191919192,0.69
Your Latest Trick,Pop,0.5970873786407767,0.41,0.7291666666666666,7.0,0.0545454545454545,0.7272727272727273,0.1414141414141414,0.2626262626262626,0.46
Road to Nowhere,Folk,0.5339805825242718,0.71,0.6875,4.0,0.0545454545454545,0.0404040404040404,0.1515151515151515,0.6363636363636364,0.55
Why Worry,Classical,0.4563106796116505,0.13,0.625,10.5,0.0545454545454545,0.9393939393939394,0.1111111111111111,0.1111111111111111,0.44
Close to Me - Remastered,Video game music,0.8980582524271845,0.52,0.7604166666666666,5.5,0.2181818181818181,0.0707070707070707,0.0808080808080808,0.9696969696969696,0.6
So Far Away,Gospel,0.5533980582524272,0.46,0.71875,6.0,0.0545454545454545,0.2525252525252525,0.0606060606060606,0.7070707070707071,0.5
Broken Wings,Pop,0.4805825242718446,0.5,0.3020833333333333,7.0,0.0727272727272727,0.1313131313131313,0.1111111111111111,0.4444444444444444,0.6
Shout,Hip hop,0.4757281553398058,0.94,0.53125,5.0,0.0727272727272727,0.1717171717171717,0.1414141414141414,0.5050505050505051,0.71
Josephine,R&B,0.5339805825242718,0.47,0.6875,8.0,0.0545454545454545,0.0202020202020202,0.0505050505050505,0.6666666666666666,0.57
Greatest Love of All,Video game music,0.6359223300970874,0.31,0.5208333333333334,8.0,0.0545454545454545,0.4848484848484848,0.1212121212121212,0.2525252525252525,0.66
In Between Days - 2006 Remaster,Pop,0.6941747572815534,0.83,0.5625,3.0,0.0545454545454545,0.1111111111111111,0.1717171717171717,0.7171717171717171,0.54
I Got You Babe,Pop,0.8446601941747572,0.61,0.7916666666666666,6.5,0.1272727272727272,0.0808080808080808,0.1111111111111111,0.8686868686868687,0.65
Moon Over Bourbon Street,Metal,0.6067961165048543,0.06,0.4270833333333333,11.0,0.0727272727272727,0.6767676767676768,0.101010101010101,0.1818181818181818,0.51
We Are The World,Rock,0.3543689320388349,0.45,0.5520833333333334,7.5,0.0727272727272727,0.1919191919191919,0.0707070707070707,0.2929292929292929,0.7
Out In The Fields,Country,0.8737864077669902,0.95,0.4583333333333333,4.0,0.109090909090909,0.0303030303030303,0.3939393939393939,0.3636363636363636,0.52
Hunting High and Low,Rap,0.5679611650485437,0.67,0.625,4.0,0.0545454545454545,0.0404040404040404,0.1111111111111111,0.303030303030303,0.37
Take Me Home - 2016 Remaster,R&B,0.5776699029126213,0.81,0.6458333333333334,4.0,0.0909090909090909,0.4747474747474747,0.0505050505050505,0.5858585858585859,0.56
Master of Puppets (Remastered),Metal,0.5097087378640777,0.83,0.5625,4.5,0.0727272727272727,0.0,0.1515151515151515,0.5656565656565656,0.67
Angel Of Death,Rock,0.4368932038834951,1.0,0.2916666666666667,2.0,0.2909090909090909,0.0,0.1515151515151515,0.101010101010101,0.57
Livin' On A Prayer,EDM,0.5970873786407767,0.89,0.5520833333333334,2.0,0.0545454545454545,0.0808080808080808,0.2929292929292929,0.8080808080808081,0.83
Graceland,Latin,0.5728155339805825,0.71,0.7604166666666666,4.5,0.0545454545454545,0.6363636363636364,0.0808080808080808,0.8585858585858586,0.65
Don't Give Up - 2012 Remaster,Gospel,0.7815533980582524,0.26,0.5625,8.0,0.0909090909090909,0.8383838383838383,0.0808080808080808,0.3636363636363636,0.45
Sometimes It Snows in April,Hip hop,0.5048543689320388,0.06,0.5104166666666666,12.0,0.0727272727272727,0.8383838383838383,0.101010101010101,0.0606060606060606,0.53
A Kind Of Magic - Remastered 2011,Pop,0.6310679611650486,0.78,0.6979166666666666,3.0,0.0727272727272727,0.0202020202020202,0.1212121212121212,0.7070707070707071,0.54
The Final Countdown,Rap,0.5728155339805825,0.84,0.5625,3.5,0.109090909090909,0.0606060606060606,0.0606060606060606,0.1919191919191919,0.75
De Verzoening,R&B,0.4902912621359223,0.31,0.6354166666666666,7.5,0.0545454545454545,0.7070707070707071,0.0606060606060606,0.2828282828282828,0.47
I Want You,R&B,0.5970873786407767,0.13,0.5208333333333334,9.0,0.1454545454545454,0.3535353535353535,0.3636363636363636,0.2121212121212121,0.51
You Can Call Me Al,Rock,0.6213592233009708,0.76,0.8125,4.0,0.0909090909090909,0.1818181818181818,0.0808080808080808,0.8282828282828283,0.75
Don't Dream It's Over,EDM,0.3980582524271844,0.42,0.4583333333333333,8.5,0.0727272727272727,0.0101010101010101,0.0707070707070707,0.5555555555555556,0.72
Land of Confusion - 2007 Remaster,Hip hop,0.558252427184466,0.91,0.65625,3.5,0.0727272727272727,0.0404040404040404,0.2323232323232323,0.8181818181818182,0.56
Life's What You Make It - 1997 Remaster,Classical,0.4466019417475728,0.8,0.5520833333333334,4.0,0.0545454545454545,0.0,0.0404040404040404,0.9494949494949496,0.59
There Is a Light That Never Goes Out - 2011 Remaster,Latin,0.6601941747572816,0.77,0.5416666666666666,3.0,0.0545454545454545,0.0404040404040404,0.1414141414141414,0.8888888888888888,0.73
You Give Love A Bad Name,Hip hop,0.5970873786407767,0.96,0.5625,1.5,0.0909090909090909,0.0707070707070707,0.3434343434343434,0.8181818181818182,0.8
The Lady In Red,Lofi,0.3737864077669903,0.29,0.5729166666666666,8.5,0.0545454545454545,0.3333333333333333,0.0404040404040404,0.494949494949495,0.74
One Vision - Remastered 2011,Latin,0.5825242718446602,0.92,0.4791666666666667,3.5,0.4727272727272727,0.0404040404040404,0.3434343434343434,0.3333333333333333,0.49
Diamonds on the Soles of Her Shoes,Folk,0.5388349514563107,0.68,0.8229166666666666,5.0,0.0727272727272727,0.7878787878787878,0.2222222222222222,0.8888888888888888,0.63
Absolute Beginners - 2002 Remaster,Metal,0.5533980582524272,0.77,0.5833333333333334,4.5,0.0727272727272727,0.0707070707070707,0.2121212121212121,0.4343434343434343,0.46
Friends Will Be Friends - Remastered 2011,Pop,0.3640776699029126,0.53,0.4583333333333333,4.0,0.0545454545454545,0.0404040404040404,0.3434343434343434,0.3535353535353535,0.5
Kiss,Video game music,0.5388349514563107,0.27,0.9375,6.0,0.1636363636363636,0.0101010101010101,0.0505050505050505,0.7474747474747475,0.74
In A Lifetime,Country,0.6504854368932039,0.38,0.4583333333333333,8.0,0.0545454545454545,0.6666666666666666,0.0707070707070707,0.303030303030303,0.32
Wanted Dead Or Alive,K pop,0.7281553398058253,0.8,0.2604166666666667,2.0,0.0727272727272727,0.1313131313131313,0.3131313131313131,0.2525252525252525,0.73
True Colors,Latin,0.8349514563106796,0.14,0.40625,8.5,0.0727272727272727,0.797979797979798,0.101010101010101,0.2626262626262626,0.69
Bigmouth Strikes Again - 2011 Remaster,Rap,0.6553398058252428,0.9,0.4166666666666667,2.5,0.0727272727272727,0.0707070707070707,0.5454545454545454,0.8484848484848485,0.67
Anne,Rap,0.558252427184466,0.08,0.6979166666666666,13.5,0.0727272727272727,0.6767676767676768,0.1717171717171717,0.2828282828282828,0.42
You Can Leave Your Hat On,Lofi,0.8446601941747572,0.54,0.6770833333333334,6.5,0.0545454545454545,0.1212121212121212,0.1919191919191919,0.9090909090909092,0.58
Living in Another World - 1997 Remaster,Country,0.5388349514563107,0.86,0.5833333333333334,4.0,0.0545454545454545,0.0,0.2323232323232323,0.9494949494949496,0.53
"Fire - Live at the Winterland, San Francisco, CA - December 1978",Hip hop,0.5825242718446602,0.32,0.4479166666666667,10.5,0.3090909090909091,0.202020202020202,0.98989898989899,0.5252525252525253,0.41
Sledgehammer - 2012 Remaster,Classical,0.4660194174757281,0.68,0.6666666666666666,4.0,0.0727272727272727,0.0404040404040404,0.0404040404040404,0.4747474747474747,0.57
Don't Leave Me This Way (with Sarah Jane Morris),Metal,0.6407766990291263,0.93,0.6666666666666666,3.0,0.0545454545454545,0.1414141414141414,0.1313131313131313,0.9090909090909092,0.64
The Way It Is,Classical,0.5388349514563107,0.69,0.6041666666666666,6.0,0.0545454545454545,0.6161616161616161,0.1414141414141414,0.5353535353535354,0.66
Walk This Way (feat. Aerosmith),Metal,0.5145631067961165,0.58,0.7916666666666666,6.5,0.0909090909090909,0.0101010101010101,0.0606060606060606,0.9494949494949496,0.68
I'll Be Over You,Country,0.3980582524271844,0.28,0.5416666666666666,9.0,0.0545454545454545,0.0606060606060606,0.2626262626262626,0.4141414141414141,0.68
Why Can't This Be Love,Gospel,0.4271844660194174,0.63,0.5520833333333334,6.5,0.0909090909090909,0.0606060606060606,0.0808080808080808,0.7575757575757576,0.65
In Your Eyes - 2012 Remaster,Lofi,0.4320388349514563,0.65,0.6458333333333334,4.5,0.0727272727272727,0.0606060606060606,0.0707070707070707,0.6363636363636364,0.54
Fight For Your Right,Lofi,0.6504854368932039,0.86,0.5208333333333334,3.0,0.1272727272727272,0.0101010101010101,0.0808080808080808,0.4242424242424242,0.68
Homeless (with Ladysmith Black Mambazo),Rap,0.441747572815534,0.27,0.4166666666666667,8.0,0.1272727272727272,0.8888888888888888,0.2626262626262626,0.2929292929292929,0.49
Live to Tell,Gospel,0.5339805825242718,0.31,0.6979166666666666,7.0,0.0545454545454545,0.4141414141414141,0.1111111111111111,0.2727272727272727,0.56
